id,longitude,latitude,tmcf,remove,country,realm,elevation,cloud,temperature,min_temperature,max_temperature,tr,strd,dewpoint,pressure,ssrd,precipitation,rwca,vswc,ET,PET
234,29.083319,-2.116681,Shushu,,ZAR,Paleartic,2094,0.00030562642,0.007003649,0.0067631425,0.0067775045,261.10147,206.12387,0.006338646,0.8518888,288.82193,0.008242435,1.9681434E-05,0.00010144601,0,0
235,28.916681,-1.950014,Mitumba,,ZAR,Paleartic,1786,0.000311511,0.007874795,0.0070008337,0.0070763906,268.95905,202.9861,0.0077379094,0.8606384,280.8447,0.010019779,1.8300489E-05,0.0002557657,0,0
236,29.439847,-1.772542,Giswati Forest,,RWA,Paleartic,2690,0.000511405,0.008209183,0.007383333,0.0073880763,249.88263,213.44664,0.007989475,0.86855906,287.85022,0.010358185,1.7820616E-05,0.00022020732,0,0
237,29.533319,-1.966681,Mukura Forest,,RWA,Paleartic,2455,0.0005893357,0.00905811,0.008215449,0.008217962,238.209,215.62677,0.010162733,0.8641694,255.15744,0.0113594,2.5801757E-05,0.00030052973,0,0
238,11.883319,-1.616681,Monts du Chaillou,,GAB,Paleartic,818,0.00054485747,0.00603042,0.0057193455,0.005718541,216.9462,225.72311,0.0066867066,0.8663231,297.7886,0.016426232,2.824679E-05,0.00015422177,0,0
239,29.233347,-1.466681,Virunga Volcanoes,,ZAR,Paleartic,2267,0.0004884493,0.008814069,0.007176082,0.007205962,268.82782,200.26895,0.008325666,0.875903,315.76007,0.010828092,1.9027902E-05,0.0002506875,0,0
240,29.700014,-1.033319,Bwindi Forest,,UGA,Paleartic,1930,0.00038664063,0.0083699655,0.0069137486,0.0070061143,246.85744,219.00465,0.00918804,0.86506367,250.6421,0.011588818,2.7637001E-05,0.00030280798,0,0
241,29.416681,-0.166681,Mount Tshiaberimu,,ZAR,Paleartic,2718,0.00044892766,0.007519401,0.006629451,0.0067133275,263.2869,203.89062,0.007777812,0.8597958,320.28564,0.008731527,2.0381069E-05,0.00021468094,0,0
242,29.950014,0.249986,Rwenzori Mountains,,UGA,Paleartic,2443,0.00034774642,0.008036417,0.0071659163,0.007251347,353.13293,306.50156,0.009052392,0.86493415,364.11478,0.011613859,1.9048543E-05,0.00025013724,0,0
243,10.600014,0.583319,Monts de Christal,,GAB,Paleartic,513,0.000570942,0.0059792083,0.0057616425,0.005783138,201.04964,205.6889,0.0066851326,0.8567039,241.07553,0.012599872,2.1942053E-05,0.00013231763,0,0
244,29.833319,0.499986,Rwenzori Mountains,,ZAR,Paleartic,1956,0.00046907534,0.008419701,0.0070634466,0.0070786974,344.81555,300.38968,0.008388754,0.8580613,345.42337,0.010156949,3.5962024E-05,0.00014039247,0,0
245,13.199986,1.116681,Monts de B‚linga,,GAB,Paleartic,770,0.00042625554,0.006568493,0.006477244,0.006533834,323.6004,174.52101,0.006946042,0.8257048,202.09435,0.012105495,4.150771E-05,0.00018389986,0,0
246,34.549986,1.249986,Mount Elgon Forest,,UGA,Paleartic,3393,0.00059010263,0.008643752,0.008442899,0.008756757,326.03928,190.43842,0.016317246,0.89597213,425.54907,0.01761236,3.8309903E-05,0.0003931713,0,0
247,46.916681,-22.200014,Andringitra Massif,,MDG,Paleartic,2385,0.00076947105,0.006270319,0.006215653,0.0063147,358.07727,261.83102,0.0083240345,1.2643707,350.0934,0.016461432,4.9277325E-05,0.00020852344,0,0
248,33.049986,-19.783319,Chimanimani Mountains,,MOZ,Paleartic,1944,0.001125004,0.007299487,0.007480721,0.007909986,235.03967,404.20816,0.011216297,1.0220207,175.87793,0.026832545,1.6031947E-06,0.0003672857,0,0
249,34.049986,-18.450014,Mount Gorongosa,,MOZ,Paleartic,1597,0.0008492045,0.007357804,0.0076051797,0.008119402,394.55725,153.96333,0.011221477,1.0549487,396.41522,0.025974046,5.4936692E-05,0.0004174536,0,0
250,47.299986,-18.833319,Ankaratra Massif,,MDG,Paleartic,1286,0.00067171466,0.005918654,0.0061507104,0.0063783783,361.25635,260.20312,0.008321823,1.0922014,347.85648,0.013628443,5.408766E-05,0.0005135328,0,0
251,35.733347,-16.500014,Mount Chiperone,,MOZ,Paleartic,1204,0.0007511128,0.008410488,0.008055179,0.008282691,332.65457,251.78105,0.011371513,0.9970242,473.53516,0.0250437,3.100334E-05,0.00036526716,0,0
252,35.583319,-16.000014,Mulanje Mountain,,MWI,Paleartic,1563,0.00079931336,0.00745715,0.0068330797,0.007061606,355.1231,207.44704,0.011262958,0.9591336,465.3816,0.021519056,2.825767E-05,0.00031000242,0,0
253,37.004819,-15.348875,Namuli Massif,,MOZ,Paleartic,1444,0.00066907465,0.0070331385,0.0065733367,0.006726493,361.964,189.62946,0.0100376485,0.97182995,517.1688,0.019566532,3.19778E-05,0.00032163662,0,0
254,34.349986,-14.333319,Dedza Mountain,,MWI,Paleartic,1589,0.000663441,0.007598131,0.006757028,0.0069865207,379.6214,160.94981,0.009483408,0.8996364,421.69205,0.014719053,5.51217E-05,0.0002869437,0,0
255,34.249986,-14.466681,Mount Domue,,MOZ,Paleartic,1524,0.00074949104,0.0076475455,0.006724807,0.0069882823,383.9773,161.06186,0.010600532,0.8871257,423.62244,0.0134561425,6.544114E-05,0.00029044462,0,0
256,49.249986,-14.433347,Massif du Marojejy,,MDG,Paleartic,1770,0.0005516614,0.0059201554,0.005774311,0.0058368947,358.43637,227.01909,0.007835874,1.0119889,309.74042,0.02802956,3.9421266E-05,0.00031200136,0,0
257,48.849986,-13.949986,Massif du Tsaratanana,,MDG,Paleartic,1229,0.00040690973,0.005842073,0.006068645,0.0059815394,356.97577,245.88116,0.007453202,0.93379074,338.65363,0.030187791,4.6328547E-05,0.00019032737,0,0
258,33.831708,-10.584486,Nyika Plateau,,MWI,Paleartic,2316,0.00062102475,0.0070388187,0.006088334,0.0062402375,356.17603,174.66508,0.006319991,0.83221745,494.98074,0.012629029,8.9548885E-05,0.00019558727,0,0
259,-79.366681,-4.783319,Lagunillas,,ECU,Neotropic,2739,0.0005575627,0.009238089,0.007369115,0.0074430355,190.3689,291.22626,0.0070703663,0.5610831,400.75894,0.011903167,2.33479E-06,0.00024259376,0,0
260,-78.333347,0.600014,Intag,,ECU,Neotropic,2549,0.0009627428,0.008185111,0.008638881,0.0088021485,148.02847,270.8159,0.007562596,0.5238223,348.74887,0.0129336305,2.2868278E-06,0.00020061631,0,0
261,-78.416653,0.583319,Cotacachi-Cayapas,,ECU,Neotropic,3265,0.0009627428,0.008185111,0.008638881,0.0088021485,381.12503,163.60023,0.007562596,0.5238223,680.52655,0.01846989,0.000493119,0.00020061631,0,0
262,9.166681,4.116681,Mount Cameroon,,CMR,Paleartic,1452,0.00070368743,0.006070648,0.00595638,0.0060071135,340.70422,274.90338,0.0053525725,0.8489751,406.66147,0.027886387,7.389658E-05,0.00018231815,0,0
263,9.100014,4.833319,Rumpi Hills,,CMR,Paleartic,227,0.00073686807,0.006315653,0.006071991,0.006208243,339.50195,280.25653,0.005516601,0.85590553,442.6874,0.020380871,6.447172E-05,0.00020943035,0,0
264,9.850014,5.016681,Mount Manenguba,,CMR,Paleartic,2200,0.0006277664,0.0070748394,0.006873536,0.007051518,343.0218,317.10062,0.005518943,0.83476454,482.9558,0.018037604,5.6425735E-05,0.00022963983,0,0
265,9.916681,4.883319,Mount Nlonako,,CMR,Paleartic,592,0.00067419704,0.007016436,0.006840909,0.007000932,337.20285,299.28784,0.0053490754,0.830652,447.5023,0.0215137,3.970898E-05,0.00023084697,0,0
266,9.701097,4.797208,Mount Kup‚,,CMR,Paleartic,1932,0.00066764286,0.007060239,0.0068861223,0.0070501594,337.54303,223.15445,0.0053348723,0.8327342,409.0399,0.021046786,0.00011317326,0.00023153517,0,0
267,10.533319,6.199986,Mount Kilum/Idjim,,CMR,Paleartic,2698,0.00041530718,0.007682986,0.0074694506,0.0076649766,197.99895,204.66548,0.014216253,0.86648923,238.3635,0.011260273,1.7447624E-05,0.0002072193,0,0
268,10.083319,5.666681,Bamboutos Forests,,CMR,Paleartic,2132,0.0004871379,0.0074696923,0.0073926537,0.0075753382,200.50783,167.636,0.010214632,0.8583324,299.2068,0.009232638,1.1499511E-05,0.00019668594,0,0
269,-8.459819,7.554514,Mount Nimba,,CIV,Paleartic,736,0.00069183233,0.0058171568,0.005290097,0.005431928,332.59094,151.69669,0.01255818,0.89836735,248.96375,0.0115116695,0.00018465363,0.00021228312,0,0
270,12.149986,7.266681,Tchabal Mbabo,,CMR,Paleartic,1846,0.00035555867,0.0076583857,0.0071700504,0.007307186,349.65225,168.07318,0.015163046,0.8984561,291.58856,0.008815698,5.7353744E-05,0.00019051574,0,0
271,13.833319,8.499986,Hoséré Vokré,,CMR,Paleartic,299,0.00017198164,0.008578446,0.008153841,0.008282756,312.07123,176.94257,0.014967038,1.0234426,250.36984,0.009783823,3.5654037E-05,0.00030746072,0,0
272,9.249986,6.499986,Obudu Plateau,,NGA,Paleartic,732,0.0005950945,0.008285279,0.007899789,0.008212776,335.53162,312.5055,0.017868126,0.88595074,524.32794,0.014079796,5.0331993E-05,0.0002721563,0,0
273,11.833319,8.333319,Mambilla Plateau,,NGA,Paleartic,478,0.0003380176,0.008313038,0.007827743,0.007929988,218.4857,225.69522,0.018369291,0.9406197,301.7218,0.008487255,2.349592E-05,0.00020061764,0,0
274,8.899986,9.949986,Jos Plateau,,NGA,Paleartic,1176,0.00027911938,0.008655296,0.00786403,0.007932758,380.1347,162.59727,0.018791625,0.89842963,432.57718,0.005400981,0.0001966077,0.00022940243,0,0
275,14.566653,-12.216681,Mount Môco,,AGO,Paleartic,1115,0.0008555766,0.0074312952,0.0065426324,0.006554726,281.47745,209.21014,0.01332283,0.82534415,345.11176,0.012189815,3.6406662E-05,0.00039299086,0,0
276,14.149986,-10.699986,Vila Nova do Seles Forest,,AGO,Paleartic,148,0.0013792667,0.009801169,0.008208352,0.00827383,299.42065,188.03333,0.012203359,0.85207886,290.18506,0.010046959,3.391532E-05,0.00045138624,0,0
277,14.166681,-10.550014,Conda Forest,,AGO,Paleartic,169,0.001385536,0.0102404505,0.00844945,0.008593873,294.1469,200.6941,0.012818938,0.85816944,329.0482,0.010120855,2.6429307E-05,0.00053049094,0,0
278,14.199986,-10.466681,Assango Forest,,AGO,Paleartic,69,0.001385536,0.0102404505,0.00844945,0.008593873,295.67007,194.97543,0.012818938,0.85816944,307.25104,0.009841741,2.8622215E-05,0.00053049094,0,0
279,14.183347,-10.416681,Gabela Forest,,AGO,Paleartic,102,0.0013438192,0.010672579,0.008844337,0.009037086,294.64288,197.79907,0.013026182,0.8683457,317.21768,0.009558231,2.6851334E-05,0.0005229168,0,0
280,14.116681,-10.100014,Mumbondo Forest,,AGO,Paleartic,89,0.0012213847,0.011677496,0.009715495,0.009945292,304.02066,183.78775,0.013192419,0.8895108,277.85812,0.009325249,3.358584E-05,0.00044873776,0,0
281,6.583319,0.266681,Pico de Sao Tomé,,STP,Paleartic,1225,0.00075717445,0.0075016455,0.0074432134,0.0075392737,422.9502,163.705,0.0067876116,0.9056811,357.08374,0.02852063,0.00015826737,4.6331143E-09,0,0
282,-76.000014,1.566681,Cueva de los Guácharos,,COL,Neotropic,1037,0.00060539343,0.008128181,0.007578106,0.00770681,375.31052,222.41603,0.005869866,0.7842226,409.60574,0.019285092,7.754828E-05,0.00033516527,0,0
283,-76.516681,2.150014,Puracé,,COL,Neotropic,3418,0.00079814077,0.007654196,0.0093659945,0.009406001,580.9946,280.11276,0.007069062,0.61506325,573.7263,0.018454116,3.905451E-05,0.0004382063,0,0
284,-76.949986,2.549986,Munchique,,COL,Neotropic,2144,0.0009888974,0.0069060978,0.008475677,0.0087482305,410.39908,229.89305,0.0065990225,0.5455984,573.28143,0.034263793,0.00039756802,0.00014081004,0,0
285,-73.918597,2.748847,Sierra de la Macarena,,COL,Neotropic,386,0.000729872,0.006410552,0.0066772033,0.0068818172,420.2012,156.36601,0.009278578,0.8667119,462.10065,0.020435575,6.6522945E-05,0.00022348909,0,0
286,-76.766681,3.200014,Los Farallones de Cali,,COL,Neotropic,2157,0.000830229,0.007250443,0.00913369,0.009223343,334.94977,236.99118,0.0068975757,0.53460896,337.47467,0.028762434,8.2052225E-05,0.00019737869,0,0
287,-76.235014,3.165819,Santa Helena,,COL,Neotropic,1225,0.0008893489,0.007844254,0.009790147,0.010087358,377.78638,221.67905,0.007493472,0.5319345,414.5569,0.019837677,7.05673E-05,0.00026420318,0,0
288,-75.966681,2.983319,Nevado de Huila,,COL,Neotropic,3896,0.0007462149,0.006592022,0.007910743,0.007973418,313.31226,238.45972,0.0070437444,0.6638379,372.71964,0.021519212,5.541364E-05,8.7160755E-05,0,0
289,-76.800014,3.499986,Cerro de San Antonio,,COL,Neotropic,1536,0.0008745291,0.0072731967,0.008997704,0.009162787,334.94977,236.99118,0.007214502,0.5842071,337.47467,0.018572776,8.2052225E-05,7.6369295E-05,0,0
290,-75.467486,4.615569,Alto Quind¡o,,COL,Neotropic,3246,0.0010851785,0.0072337072,0.008624544,0.0085617015,424.87366,157.66165,0.006850575,0.5923869,494.06497,0.018315045,0.00010615422,0.00024088187,0,0
291,-73.800014,4.283319,Monterredondo,,COL,Neotropic,2165,0.0005836778,0.0070317164,0.0078088157,0.007958521,420.86905,156.00378,0.009219017,0.7348052,459.121,0.022521557,6.307264E-05,0.00040264704,0,0
292,-73.744153,4.543597,Páramo de Chingaza,,COL,Neotropic,3170,0.0006725962,0.0067228447,0.0075595784,0.0076315007,398.28763,161.03676,0.006788557,0.73813444,465.5303,0.018133406,6.645619E-05,0.00024959497,0,0
293,-76.498958,4.763708,Cerro del Torré,,COL,Neotropic,2079,0.0015845336,0.00812423,0.009564015,0.009787714,522.9917,259.18616,0.007313924,0.7685769,477.96613,0.038022958,5.296494E-05,5.8561072E-05,0,0
294,-76.199986,4.866681,Alto de los Galápagos,,COL,Neotropic,1181,0.00084511476,0.008192847,0.009583524,0.009746434,440.73734,234.22348,0.00686157,0.56994855,464.0524,0.023771662,7.791718E-05,7.155144E-05,0,0
295,-76.083347,4.983319,Cerro Tatamá,,COL,Neotropic,2423,0.0006766891,0.007876941,0.00914088,0.009289351,495.28958,261.36563,0.006429233,0.56103283,522.42236,0.024826411,8.1321574E-05,9.328363E-05,0,0
296,-75.599986,4.633319,Ucumarí,,COL,Neotropic,1771,0.0011280997,0.007231911,0.0086110765,0.008597525,437.06815,235.52628,0.006377512,0.532986,448.26733,0.022287905,8.787502E-05,0.000233973,0,0
297,-75.500014,5.082208,Río Blanco Watershed,,COL,Neotropic,2184,0.0011156454,0.007510067,0.00848359,0.008610372,519.67554,269.58777,0.006724742,0.53324646,490.85632,0.020979924,4.784744E-05,0.00014692728,0,0
298,-75.449986,4.766681,Los Nevados,,COL,Neotropic,4118,0.00091612095,0.0069251936,0.007993614,0.007959498,424.44702,154.59921,0.0061359084,0.554123,490.4368,0.018275257,9.673066E-05,0.00012737923,0,0
299,-73.667514,4.831403,Valle de Jesús forest,,COL,Neotropic,1780,0.0006437282,0.0073216935,0.007959007,0.008169926,396.83264,160.62485,0.0073365774,0.7308868,430.65714,0.015756859,6.48339E-05,0.00036453694,0,0
300,-76.001125,5.384736,Alto de Pisones,,COL,Neotropic,695,0.0008162478,0.0081942165,0.009169317,0.009405227,499.60873,264.93146,0.0063702893,0.537024,526.97614,0.02703316,8.2278464E-05,0.00019212415,0,0
301,-73.433347,5.900014,Cerro Carare,,COL,Neotropic,2847,0.0007971771,0.009844904,0.010562603,0.010928028,391.4023,159.73686,0.008441067,0.58781475,395.7388,0.018479357,9.770328E-05,0.00047301876,0,0
302,-72.349986,6.400014,Sierra Nevada del Cocuy,,COL,Neotropic,4002,0.0004265215,0.008507556,0.0089227045,0.008869196,373.4828,162.60246,0.008196685,0.7513357,432.51578,0.014772207,6.954294E-05,0.00023208506,0,0
303,-76.150014,6.650014,Las Orquídeas,,COL,Neotropic,2592,0.0008795134,0.009479043,0.009548761,0.009873714,463.76297,244.65894,0.0071940077,0.5354224,494.81247,0.021549381,7.441137E-05,0.00020424623,0,0
304,-73.416653,6.783319,Cuchilla del Ramo,,COL,Neotropic,1768,0.000977804,0.008893076,0.010051595,0.010231649,389.90903,160.05357,0.007554324,0.5137401,401.62088,0.014770212,8.3946456E-05,0.00017943159,0,0
305,-72.433347,7.400014,Páramo de Tamá,,COL,Neotropic,2871,0.00067918777,0.009676481,0.009280272,0.009421763,375.9125,161.26193,0.010422032,0.62516534,444.95786,0.019355802,7.167489E-05,0.00027239998,0,0
306,-72.916653,10.483319,Cerro Pintado,,COL,Neotropic,2306,0.0009035456,0.011580981,0.011396537,0.011752835,380.42163,159.55638,0.011855576,0.5194277,406.87766,0.020880805,8.686077E-05,0.00045758896,0,0
307,-73.644458,10.986236,Sierra Nevada de Santa Marta,,COL,Neotropic,1896,0.0006237849,0.009190838,0.008250426,0.008310434,398.70547,161.0193,0.010186275,0.49663198,418.95987,0.06393799,7.381249E-05,0.0002621975,0,0
308,-71.333347,12.149986,Serranía de Macuira,,COL,Neotropic,410,0.0005826001,0.0067638634,0.006632637,0.006687243,357.27905,156.81041,0.007311736,0.87648356,423.8721,0.015728291,7.141129E-05,0.00029475195,0,0
309,-102.599986,19.216681,"Sierra de Manantlán, Jalisco-Colimba",,MEX,Neotropic,483,0.00034567705,0.009365687,0.009252406,0.009365745,206.74844,294.01312,0.012568778,0.7731709,227.97359,0.008134994,3.0183966E-05,0.00035778785,0,0
310,148.066653,-9.500014,Mount Obree,,PNG,Australasia,2439,0.0010879873,0.012040651,0.011304331,0.01116397,425.4413,241.60101,0.012433806,1.3045805,480.69284,0.0357035,0.00012974137,0.0005434639,0,0
311,149.600014,-10.083319,Mount Simpson,,PNG,Australasia,1235,0.0007799254,0.011205342,0.010425609,0.010472692,1121.8259,220.1593,0.014159145,1.4226304,1098.2068,0.04035214,0.00017365302,0.0004253646,0,0
312,149.249986,-9.833319,Mount Dayman,,PNG,Australasia,2317,0.0007656974,0.009575428,0.00882297,0.00878048,1038.1527,181.6917,0.014628007,1.2906185,1017.68195,0.038110506,0.00019814265,0.00042357756,0,0
313,148.883319,-9.816653,Mount Suckling,,PNG,Australasia,1674,0.0009065358,0.009646467,0.0089379065,0.008921736,953.4222,169.6293,0.015470553,1.346596,915.6289,0.038265534,0.00018328693,0.00043680397,0,0
314,147.533347,-8.866681,Mount Victoria,,PNG,Australasia,3398,0.0014587294,0.010738629,0.010022444,0.010036723,401.2456,259.93866,0.0065585733,1.3132414,492.495,0.02817105,0.00010006126,0.0004747064,0,0
315,147.333319,-8.883319,Mount Albert Edward,,PNG,Australasia,1053,0.0013083797,0.010616567,0.009986468,0.010022728,406.86594,258.40427,0.0076856115,1.4050708,500.8054,0.03051375,0.00011219598,0.00040923076,0,0
316,146.983347,-8.149986,Mount Saint Mary,,PNG,Australasia,2950,0.0009969155,0.0072918963,0.006694741,0.006916204,486.43387,206.95607,0.006670779,1.243057,501.8388,0.014972331,0.00011368997,0.00017795365,0,0
317,146.583319,-7.716681,Mount Lawson,,PNG,Australasia,1601,0.0011630818,0.0084797675,0.00798385,0.008346787,465.54346,227.5104,0.008482074,1.5690323,514.2773,0.019322293,0.0001142162,0.00016746086,0,0
318,146.583319,-7.449986,Mount Amungwiwa,,PNG,Australasia,2188,0.0009250465,0.007580038,0.007313881,0.0074530854,465.54346,227.5104,0.00861673,1.324095,514.2773,0.019070346,0.0001142162,0.00030210844,0,0
319,147.949986,-7.966681,Mount Strong,,PNG,Australasia,0,0.00049067626,0.0044919807,0.004139498,0.0041828775,451.4453,227.0303,0.0081790285,1.3337644,477.74994,0.029446019,0.0001334062,0.00033465607,0,0
320,144.033347,-6.266681,Mount Ialibu,,PNG,Australasia,2292,0.00079932896,0.007381528,0.0070918156,0.0075057475,510.15372,180.97443,0.008871082,1.3240445,498.31558,0.015827397,0.00015983375,0.00016187718,0,0
321,143.899986,-6.099986,Mount Giluwe,,PNG,Australasia,2985,0.00085490046,0.00642834,0.006297001,0.006545557,541.63,178.38461,0.008149478,1.2297093,526.998,0.03422666,0.00018312372,0.00016882332,0,0
322,145.083319,-6.616681,Crater Mount,,PNG,Australasia,2038,0.0011197847,0.007900335,0.007662935,0.008046669,507.6594,182.98128,0.007889201,1.3723108,476.812,0.018526748,0.00013866198,0.00016091761,0,0
323,145.333319,-6.416681,Mount Michael,,PNG,Australasia,2860,0.0010819671,0.0065078135,0.0063563026,0.0065798885,501.95102,186.56265,0.0065619084,1.253696,473.79828,0.014246,0.00012444236,0.00022090024,0,0
324,144.716653,-6.166681,Mount Kubor,,PNG,Australasia,2366,0.00091903744,0.007213332,0.006888811,0.007374823,534.4687,184.78423,0.00787763,1.3227845,522.7932,0.017126495,0.00018976668,0.000113900554,0,0
325,145.866681,-7.016681,Mount Yelia,,PNG,Australasia,2203,0.00068941404,0.006077129,0.0058359304,0.005990443,486.89227,202.85458,0.008425934,1.2279533,502.25293,0.016612371,0.0001213567,0.0002356763,0,0
326,145.999986,-6.750014,Mount Piora,,PNG,Australasia,3288,0.0007897025,0.005127718,0.0048688226,0.0049320455,478.09445,223.07936,0.008585498,1.1606036,523.37933,0.022275593,0.0001041176,0.00033460613,0,0
327,147.083319,-6.283319,Mount Bangeta,,PNG,Australasia,3711,0.0011090871,0.0053716954,0.005103754,0.005082935,487.23645,204.00824,0.009654633,1.1270713,494.33383,0.02903188,0.000117624404,0.00027151578,0,0
328,143.749986,-5.783319,The Sugarloaf,,PNG,Australasia,3067,0.00063755846,0.005007135,0.005341144,0.0054446002,503.56653,182.32713,0.007855888,1.1723225,488.56412,0.023234306,0.00016238492,0.00014861891,0,0
329,143.749986,-6.000014,Mount Kerewa,,PNG,Australasia,2233,0.0007773555,0.006431995,0.00623948,0.0065124645,507.00162,182.20161,0.008118781,1.2438558,494.80493,0.012952052,0.00016510928,0.00014454439,0,0
330,143.716653,-5.900014,Doma Peaks,,PNG,Australasia,3013,0.0007050483,0.005889412,0.0058077523,0.0060251015,528.70355,180.33119,0.007878274,1.218052,518.02026,0.017434588,0.00018597223,0.00013047247,0,0
331,144.083319,-5.750014,Mount Haagen,,PNG,Australasia,2829,0.0005986462,0.005014243,0.005473354,0.0054712645,515.1826,180.87135,0.0071178903,1.1396759,505.22852,0.024202403,0.00017061227,0.00013581154,0,0
332,145.466653,-5.983319,Mount Otto,,PNG,Australasia,2920,0.0007420797,0.0054884236,0.0054173116,0.005559086,521.3316,186.8133,0.0072813425,1.1347903,498.8682,0.05853929,0.0001562498,0.00039751414,0,0
333,144.983347,-5.900014,Mount Herbert,,PNG,Australasia,2699,0.0006714842,0.0051701106,0.005100188,0.005160077,509.401,182.07271,0.006386718,1.1652147,481.7941,0.01907893,0.00014118424,0.00013185888,0,0
334,144.983347,-5.766681,Mount Wilhelm,,PNG,Australasia,3534,0.0006414469,0.004830765,0.0047754175,0.0047403476,509.401,182.07271,0.005849823,1.1301826,481.7941,0.038738206,0.00014118424,9.418259E-05,0,0
335,103.516681,2.033319,Gunung Belumut,,MYS,Indomalayan,87,0.0005894197,0.0073852995,0.007216381,0.0072967345,699.5351,182.29314,0.0061624367,1.3544363,655.2651,0.029690236,0.00012452151,0.00046061468,0,0
336,110.333347,1.733319,Gunung Santubong,,MYS,Indomalayan,610,0.0007891307,0.0044717793,0.005187269,0.0052343775,808.7533,155.29753,0.004797787,1.3912611,752.3144,0.031701274,0.00016478727,0.00011312612,0,0
337,111.999986,1.416681,Bukit Lanjak,,MYS,Indomalayan,385,0.00079917454,0.0040884404,0.0047907927,0.004930871,512.5447,259.79376,0.005797479,1.348182,628.2507,0.023942763,0.0001705355,0.00019768205,0,0
338,112.984625,1.431042,Gunung Lawit,,MYS,Indomalayan,806,0.000774121,0.004091843,0.004874596,0.0049996222,296.27252,439.7519,0.0059202616,1.3381271,489.16904,0.024292467,9.148227E-05,0.00017779591,0,0
339,102.599986,2.366681,Mount Ophir,,MYS,Indomalayan,862,0.000727977,0.010188971,0.010880588,0.011255863,733.4583,181.41519,0.0060719466,1.3109177,783.76245,0.019402878,0.00015133222,0.0009820501,0,0
340,102.066653,2.833319,Gunung Telapak Burok,,MYS,Indomalayan,1012,0.0011981281,0.009559139,0.010530033,0.010964985,503.87936,316.9029,0.005702604,1.2769836,739.91284,0.015315968,7.2148796E-05,0.0006165494,0,0
341,104.166653,2.766681,Gunung Kajang,,MYS,Indomalayan,421,0.0003053953,0.0064005037,0.0064160107,0.0064787827,1148.1449,500.71915,0.0050165206,1.4051168,1079.6616,0.027812656,0.0002697607,4.633115E-09,0,0
342,114.866681,2.583319,Bukit Batu Bora,,MYS,Indomalayan,1457,0.00075555814,0.006435291,0.0067680585,0.0070462064,1031.8168,506.46933,0.0045641,1.3188484,1066.2341,0.031028615,0.0001602992,0.00020370017,0,0
343,114.650014,2.916681,Bukit Kenawang,,MYS,Indomalayan,1104,0.0007666294,0.006409418,0.0067845006,0.0070650843,1023.01166,283.61807,0.0051220865,1.3308071,1053.9523,0.02360686,0.00012359027,0.00018914798,0,0
344,114.566653,2.900014,Bukit Batu Mabun,,MYS,Indomalayan,670,0.0007944736,0.0062663765,0.0066972305,0.0069411662,1107.5297,448.56653,0.005444326,1.3324336,1170.4236,0.021652294,0.00018134293,0.00018167446,0,0
345,102.083347,3.833319,Gunung Benom,,MYS,Indomalayan,1706,0.0013762016,0.012333577,0.014043859,0.014848926,485.30286,311.2454,0.0067696916,1.2798302,718.68896,0.02330619,6.472704E-05,0.00071374245,0,0
346,101.883319,3.383319,Gunung Bunga Buah,,MYS,Indomalayan,268,0.0015411177,0.012313847,0.013881195,0.014594598,473.3612,288.4018,0.0072515695,1.2689097,736.3715,0.017789489,7.658336E-05,0.00089124875,0,0
347,101.300014,4.833319,Gunung Korbu,,MYS,Indomalayan,1187,0.0012077081,0.0099193705,0.012314732,0.013127705,613.00214,275.15283,0.008839461,1.2467422,469.31403,0.028657569,8.14386E-05,0.0006678618,0,0
348,100.783319,4.900014,Bukit Larut/Maxwell Hill,,MYS,Indomalayan,471,0.00093870395,0.007639361,0.01031901,0.010842447,619.1691,251.07059,0.006665733,1.2476997,513.45575,0.037073117,7.8876765E-05,0.0005361567,0,0
349,101.499986,4.499986,Cameron Highlands,,MYS,Indomalayan,1120,0.0015496572,0.010298618,0.012102072,0.012696223,607.3529,291.28976,0.0068972376,1.2698356,494.75452,0.02634598,8.0298174E-05,0.0005487586,0,0
350,102.283319,4.566681,Gunung Tahan,,MYS,Indomalayan,776,0.0012221409,0.012610039,0.014592123,0.01549291,298.22025,342.84323,0.0069103013,1.2755433,597.87384,0.03834093,0.00010441529,0.0006121083,0,0
351,114.883319,4.166681,Gunung Benarat,,MYS,Indomalayan,124,0.000722127,0.006083839,0.0066229627,0.0068331654,1087.7849,456.32294,0.006594364,1.3841243,1132.8339,0.02042649,0.00017680999,0.00023575424,0,0
352,118.166653,4.966681,Gunung Silam,,MYS,Indomalayan,617,0.00067905476,0.0068673487,0.007992898,0.008319703,1056.2715,223.39693,0.004453127,1.5427332,940.04144,0.035396785,0.00019505096,0.00065244705,0,0
353,100.433347,5.783319,Kedah Peak,,MYS,Indomalayan,915,0.00076067535,0.007602526,0.010089192,0.010581852,597.4769,235.01666,0.0060616876,1.2401487,547.14996,0.030645385,8.569437E-05,0.0005297378,0,0
354,116.483319,5.566681,Gunung Trus Madi,,MYS,Indomalayan,1614,0.0014428606,0.00869912,0.010235593,0.010960845,1044.4357,142.6176,0.0076017315,1.4042336,776.9426,0.03422473,9.73251E-05,0.00094108767,0,0
355,116.499986,5.999986,Mount Kinabalu,,MYS,Indomalayan,1198,0.001484388,0.010397285,0.011464033,0.0122189615,1008.63257,226.89757,0.007846949,1.4048605,922.77734,0.03210655,0.00015591946,0.00091879745,0,0
